Pattern size,Pattern ID,Pattern frequency,Pattern repos,Pattern commits,Sample ID,Repository,Datetime,Repo directory,Commit hash,Commit_message,Is bug fix
4,1494,9,1,1,33522373,https://github.com/tensorflow/tensor2tensor.git,07.08.2018 22:56:26,/data/stairs/batch6DL/tensor2tensor,ebbcd3b3ded83d6f1457f2f6808a23ec9b3552f1,"Mesh-Tensorflow - Changed a bunch of names and interfaces.  Rename TensorShape to Shape.  Mesh shapes now have named dimensions. and are instances of class Shape.  Rename ""infeed"". ""outfeed"" to ""import_tf_tensor"". ""export_to_tf_tensor"".  Delete unused models.  Add missing dropout in mtf_transformer. and update some configs.PiperOrigin-RevId: 207836648",FALSE
4,1494,9,1,1,33522371,https://github.com/tensorflow/tensor2tensor.git,07.08.2018 22:56:26,/data/stairs/batch6DL/tensor2tensor,ebbcd3b3ded83d6f1457f2f6808a23ec9b3552f1,"Mesh-Tensorflow - Changed a bunch of names and interfaces.  Rename TensorShape to Shape.  Mesh shapes now have named dimensions. and are instances of class Shape.  Rename ""infeed"". ""outfeed"" to ""import_tf_tensor"". ""export_to_tf_tensor"".  Delete unused models.  Add missing dropout in mtf_transformer. and update some configs.PiperOrigin-RevId: 207836648",FALSE
4,1494,9,1,1,33522377,https://github.com/tensorflow/tensor2tensor.git,07.08.2018 22:56:26,/data/stairs/batch6DL/tensor2tensor,ebbcd3b3ded83d6f1457f2f6808a23ec9b3552f1,"Mesh-Tensorflow - Changed a bunch of names and interfaces.  Rename TensorShape to Shape.  Mesh shapes now have named dimensions. and are instances of class Shape.  Rename ""infeed"". ""outfeed"" to ""import_tf_tensor"". ""export_to_tf_tensor"".  Delete unused models.  Add missing dropout in mtf_transformer. and update some configs.PiperOrigin-RevId: 207836648",FALSE
4,1494,9,1,1,33522387,https://github.com/tensorflow/tensor2tensor.git,07.08.2018 22:56:26,/data/stairs/batch6DL/tensor2tensor,ebbcd3b3ded83d6f1457f2f6808a23ec9b3552f1,"Mesh-Tensorflow - Changed a bunch of names and interfaces.  Rename TensorShape to Shape.  Mesh shapes now have named dimensions. and are instances of class Shape.  Rename ""infeed"". ""outfeed"" to ""import_tf_tensor"". ""export_to_tf_tensor"".  Delete unused models.  Add missing dropout in mtf_transformer. and update some configs.PiperOrigin-RevId: 207836648",FALSE
4,1494,9,1,1,33522379,https://github.com/tensorflow/tensor2tensor.git,07.08.2018 22:56:26,/data/stairs/batch6DL/tensor2tensor,ebbcd3b3ded83d6f1457f2f6808a23ec9b3552f1,"Mesh-Tensorflow - Changed a bunch of names and interfaces.  Rename TensorShape to Shape.  Mesh shapes now have named dimensions. and are instances of class Shape.  Rename ""infeed"". ""outfeed"" to ""import_tf_tensor"". ""export_to_tf_tensor"".  Delete unused models.  Add missing dropout in mtf_transformer. and update some configs.PiperOrigin-RevId: 207836648",FALSE
,1494,9,1,1,33522380,https://github.com/tensorflow/tensor2tensor.git,07.08.2018 22:56:26,/data/stairs/batch6DL/tensor2tensor,ebbcd3b3ded83d6f1457f2f6808a23ec9b3552f1,"Mesh-Tensorflow - Changed a bunch of names and interfaces.  Rename TensorShape to Shape.  Mesh shapes now have named dimensions. and are instances of class Shape.  Rename ""infeed"". ""outfeed"" to ""import_tf_tensor"". ""export_to_tf_tensor"".  Delete unused models.  Add missing dropout in mtf_transformer. and update some configs.PiperOrigin-RevId: 207836648",FALSE
4,555,18,1,1,6878091,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878100,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878095,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878093,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878098,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878090,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878092,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878097,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878096,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878094,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878104,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878099,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878101,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878089,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878103,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878087,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878102,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,555,18,1,1,6878088,https://github.com/evilsocket/pwnagotchi.git,25.10.2019 23:20:01,/data/stairs/batch4DL/pwnagotchi,24ae443ee904e2fb7870e056874bf792574c98ac,"Updated libraries to V4.0 for the 2.7"" displaySigned-off-by: Mike van der Vrugt <mimij68@live.nl>",FALSE
4,1133,13,1,2,26253820,https://github.com/GPflow/GPflow.git,02.08.2016 12:06:21,/data/stairs/batch5DL/GPflow,3f6f06363111ca414520daddf68f22366fe6d963,Get tests working with Python 3. (#152)- Added relative imports (.reference)- Changed all failIf/Unless to the non-deprecated assertTrue/False.,FALSE
4,1133,13,1,2,26253826,https://github.com/GPflow/GPflow.git,09.06.2016 16:26:16,/data/stairs/batch5DL/GPflow,0e8d653b39bb20a2683130556d6f4f89fe4dabc7,Small test fixes. `fail...` to `assert...`.,FALSE
4,1133,13,1,2,26253811,https://github.com/GPflow/GPflow.git,02.08.2016 12:06:21,/data/stairs/batch5DL/GPflow,3f6f06363111ca414520daddf68f22366fe6d963,Get tests working with Python 3. (#152)- Added relative imports (.reference)- Changed all failIf/Unless to the non-deprecated assertTrue/False.,FALSE
4,1133,13,1,2,26253828,https://github.com/GPflow/GPflow.git,02.08.2016 12:06:21,/data/stairs/batch5DL/GPflow,3f6f06363111ca414520daddf68f22366fe6d963,Get tests working with Python 3. (#152)- Added relative imports (.reference)- Changed all failIf/Unless to the non-deprecated assertTrue/False.,FALSE
4,1133,13,1,2,26253833,https://github.com/GPflow/GPflow.git,09.06.2016 16:26:16,/data/stairs/batch5DL/GPflow,0e8d653b39bb20a2683130556d6f4f89fe4dabc7,Small test fixes. `fail...` to `assert...`.,FALSE
4,1133,13,1,2,26253823,https://github.com/GPflow/GPflow.git,02.08.2016 12:06:21,/data/stairs/batch5DL/GPflow,3f6f06363111ca414520daddf68f22366fe6d963,Get tests working with Python 3. (#152)- Added relative imports (.reference)- Changed all failIf/Unless to the non-deprecated assertTrue/False.,FALSE
c,1133,13,1,2,26253808,https://github.com/GPflow/GPflow.git,09.06.2016 16:26:16,/data/stairs/batch5DL/GPflow,0e8d653b39bb20a2683130556d6f4f89fe4dabc7,Small test fixes. `fail...` to `assert...`.,FALSE
4,1133,13,1,2,26253812,https://github.com/GPflow/GPflow.git,09.06.2016 16:26:16,/data/stairs/batch5DL/GPflow,0e8d653b39bb20a2683130556d6f4f89fe4dabc7,Small test fixes. `fail...` to `assert...`.,FALSE
4,1133,13,1,2,26253819,https://github.com/GPflow/GPflow.git,09.06.2016 16:26:16,/data/stairs/batch5DL/GPflow,0e8d653b39bb20a2683130556d6f4f89fe4dabc7,Small test fixes. `fail...` to `assert...`.,FALSE
4,1133,13,1,2,26253830,https://github.com/GPflow/GPflow.git,02.08.2016 12:06:21,/data/stairs/batch5DL/GPflow,3f6f06363111ca414520daddf68f22366fe6d963,Get tests working with Python 3. (#152)- Added relative imports (.reference)- Changed all failIf/Unless to the non-deprecated assertTrue/False.,FALSE
4,1133,13,1,2,26253817,https://github.com/GPflow/GPflow.git,09.06.2016 16:26:16,/data/stairs/batch5DL/GPflow,0e8d653b39bb20a2683130556d6f4f89fe4dabc7,Small test fixes. `fail...` to `assert...`.,FALSE
4,1133,13,1,2,26253815,https://github.com/GPflow/GPflow.git,02.08.2016 12:06:21,/data/stairs/batch5DL/GPflow,3f6f06363111ca414520daddf68f22366fe6d963,Get tests working with Python 3. (#152)- Added relative imports (.reference)- Changed all failIf/Unless to the non-deprecated assertTrue/False.,FALSE
4,1133,13,1,2,26253824,https://github.com/GPflow/GPflow.git,02.08.2016 12:06:21,/data/stairs/batch5DL/GPflow,3f6f06363111ca414520daddf68f22366fe6d963,Get tests working with Python 3. (#152)- Added relative imports (.reference)- Changed all failIf/Unless to the non-deprecated assertTrue/False.,FALSE
4,1640,3,1,1,36094830,https://github.com/ray-project/ray.git,03.01.2019 17:05:13,/data/stairs/batch6DL/ray,4b23a34c9399437899ab613d6603875929a2092b,Fix multi-thread problem of function manager and Jenkins test (#3648),TRUE
4,1640,3,1,1,36094827,https://github.com/ray-project/ray.git,03.01.2019 17:05:13,/data/stairs/batch6DL/ray,4b23a34c9399437899ab613d6603875929a2092b,Fix multi-thread problem of function manager and Jenkins test (#3648),TRUE
4,1640,3,1,1,36094828,https://github.com/ray-project/ray.git,03.01.2019 17:05:13,/data/stairs/batch6DL/ray,4b23a34c9399437899ab613d6603875929a2092b,Fix multi-thread problem of function manager and Jenkins test (#3648),TRUE
4,190,8,6,6,2388919,https://github.com/deepchem/deepchem.git,28.09.2016 13:25:35,/data/stairs/batch6DL/deepchem,2c0978852241dc329769f5341c20c809ac488eed,Support Python 3,FALSE
4,190,8,6,6,2388896,https://github.com/chainer/chainercv.git,11.03.2017 13:21:37,/data/stairs/batch6DL/chainercv,e686762e970ee4c0748242e735c2b068b9af89cf,version up: 0.4.3,FALSE
4,190,8,6,6,2388907,https://github.com/wkentaro/labelme.git,19.08.2017 15:16:15,/data/stairs/batch4DL/labelme,dc2dce6f8bc45cc0ccb28f97f553f3efe4293325,Support PyQt4 and PyQt5,FALSE
4,190,8,6,6,2388910,https://github.com/tensorflow/tensor2tensor.git,20.04.2018 13:55:14,/data/stairs/batch6DL/tensor2tensor,8cf5fa411f391fddb15003dd362a5f438178dd16,Rm all uses of xrange and fix decode_length for slow_greedy_inferPiperOrigin-RevId: 193717890,TRUE
4,190,8,6,6,2388912,https://github.com/deepchem/deepchem.git,28.09.2016 13:25:35,/data/stairs/batch6DL/deepchem,2c0978852241dc329769f5341c20c809ac488eed,Support Python 3,FALSE
4,190,8,6,6,2388905,https://github.com/deepchem/deepchem.git,28.09.2016 13:25:35,/data/stairs/batch6DL/deepchem,2c0978852241dc329769f5341c20c809ac488eed,Support Python 3,FALSE
4,190,8,6,6,2388888,https://github.com/google/deepvariant.git,01.05.2018 15:19:00,/data/stairs/batch4DL/deepvariant,744e847e9a8c25fbc5d020dcec8697522ca3ad86,Nucleus is now python 3 compatible.This CL updates Nucleus so that nucleus sources are compatible with python 2.7 and python 3. Adds internal testing for dual py2 and py3 builds. Mostly this was done with simple six substitutions where py2-specific constructs were being used. In some cases it was possible to simplify TF dependences instead of (io/python/wrappers*_test.py in particular).PiperOrigin-RevId: 195005903,FALSE
4,190,8,6,6,2388898,https://github.com/deeppomf/DeepCreamPy.git,12.02.2018 12:25:10,/data/stairs/batch2DL/DeepCreamPy,8f7e46f5f005cb1b0cb547031ec20fecf1341b6e,remove xrange for python 3 compat,FALSE
4,771,8,1,1,24485502,https://github.com/aleju/imgaug.git,02.09.2018 11:42:39,/data/stairs/batch5DL/imgaug,e719c8e58107b3ad5e43112e07bcbfc47e41b80a,Unify imports from parameters.pyThe augmenter files so far used each two differentimport styles for parameters.py simultaneously.Some stochastic parameters were directly imported(from parameters import Soandso). while also thewhole file was imported (import parameters). Thishas now been simplified to a file import for allaugmenter files.,FALSE
4,771,8,1,1,24485498,https://github.com/aleju/imgaug.git,02.09.2018 11:42:39,/data/stairs/batch5DL/imgaug,e719c8e58107b3ad5e43112e07bcbfc47e41b80a,Unify imports from parameters.pyThe augmenter files so far used each two differentimport styles for parameters.py simultaneously.Some stochastic parameters were directly imported(from parameters import Soandso). while also thewhole file was imported (import parameters). Thishas now been simplified to a file import for allaugmenter files.,FALSE
4,771,8,1,1,24485501,https://github.com/aleju/imgaug.git,02.09.2018 11:42:39,/data/stairs/batch5DL/imgaug,e719c8e58107b3ad5e43112e07bcbfc47e41b80a,Unify imports from parameters.pyThe augmenter files so far used each two differentimport styles for parameters.py simultaneously.Some stochastic parameters were directly imported(from parameters import Soandso). while also thewhole file was imported (import parameters). Thishas now been simplified to a file import for allaugmenter files.,FALSE
4,771,8,1,1,24485504,https://github.com/aleju/imgaug.git,02.09.2018 11:42:39,/data/stairs/batch5DL/imgaug,e719c8e58107b3ad5e43112e07bcbfc47e41b80a,Unify imports from parameters.pyThe augmenter files so far used each two differentimport styles for parameters.py simultaneously.Some stochastic parameters were directly imported(from parameters import Soandso). while also thewhole file was imported (import parameters). Thishas now been simplified to a file import for allaugmenter files.,FALSE
4,771,8,1,1,24485503,https://github.com/aleju/imgaug.git,02.09.2018 11:42:39,/data/stairs/batch5DL/imgaug,e719c8e58107b3ad5e43112e07bcbfc47e41b80a,Unify imports from parameters.pyThe augmenter files so far used each two differentimport styles for parameters.py simultaneously.Some stochastic parameters were directly imported(from parameters import Soandso). while also thewhole file was imported (import parameters). Thishas now been simplified to a file import for allaugmenter files.,FALSE
4,771,8,1,1,24485499,https://github.com/aleju/imgaug.git,02.09.2018 11:42:39,/data/stairs/batch5DL/imgaug,e719c8e58107b3ad5e43112e07bcbfc47e41b80a,Unify imports from parameters.pyThe augmenter files so far used each two differentimport styles for parameters.py simultaneously.Some stochastic parameters were directly imported(from parameters import Soandso). while also thewhole file was imported (import parameters). Thishas now been simplified to a file import for allaugmenter files.,FALSE
4,771,8,1,1,24485500,https://github.com/aleju/imgaug.git,02.09.2018 11:42:39,/data/stairs/batch5DL/imgaug,e719c8e58107b3ad5e43112e07bcbfc47e41b80a,Unify imports from parameters.pyThe augmenter files so far used each two differentimport styles for parameters.py simultaneously.Some stochastic parameters were directly imported(from parameters import Soandso). while also thewhole file was imported (import parameters). Thishas now been simplified to a file import for allaugmenter files.,FALSE
4,771,8,1,1,24485497,https://github.com/aleju/imgaug.git,02.09.2018 11:42:39,/data/stairs/batch5DL/imgaug,e719c8e58107b3ad5e43112e07bcbfc47e41b80a,Unify imports from parameters.pyThe augmenter files so far used each two differentimport styles for parameters.py simultaneously.Some stochastic parameters were directly imported(from parameters import Soandso). while also thewhole file was imported (import parameters). Thishas now been simplified to a file import for allaugmenter files.,FALSE
4,1737,4,1,1,36312719,https://github.com/tensorflow/tensor2tensor.git,21.09.2017 09:20:17,/data/stairs/batch6DL/tensor2tensor,3aa13683e30b15633b0c358f9d888f702cff0c3f,Rename ambiguous function names.PiperOrigin-RevId: 169135518,FALSE
4,1737,4,1,1,36312718,https://github.com/tensorflow/tensor2tensor.git,21.09.2017 09:20:17,/data/stairs/batch6DL/tensor2tensor,3aa13683e30b15633b0c358f9d888f702cff0c3f,Rename ambiguous function names.PiperOrigin-RevId: 169135518,FALSE
4,1737,4,1,1,36312723,https://github.com/tensorflow/tensor2tensor.git,21.09.2017 09:20:17,/data/stairs/batch6DL/tensor2tensor,3aa13683e30b15633b0c358f9d888f702cff0c3f,Rename ambiguous function names.PiperOrigin-RevId: 169135518,FALSE
4,1737,4,1,1,36312722,https://github.com/tensorflow/tensor2tensor.git,21.09.2017 09:20:17,/data/stairs/batch6DL/tensor2tensor,3aa13683e30b15633b0c358f9d888f702cff0c3f,Rename ambiguous function names.PiperOrigin-RevId: 169135518,FALSE
4,986,5,1,1,25413837,https://github.com/allenai/allennlp.git,17.10.2018 09:51:33,/data/stairs/batch5DL/allennlp,9fcc79566cc148cce9f967a7962ac03bc300f011,"Learning Rate Finder (#1776)Adds a new command `find-lr` that allows one to search for learning rate range where loss drops rapidly. This addresses feature request https://github.com/allenai/allennlp/issues/537 . Refer the following [blog post](https://medium.com/@surmenok/estimating-optimal-learning-rate-for-a-deep-neural-network-ce32f2556ce0) linked in that issue for overview of how the finder works.The major changes are making few of the fields in `Trainer` ""public"" (ie remove underscore from names). I have used matplotlib to plot learning rate vs loss graph.I haven't written unit tests. if the current code is ok. will do. I am a little unsure on what to test exactly.",TRUE
4,986,5,1,1,25413844,https://github.com/allenai/allennlp.git,17.10.2018 09:51:33,/data/stairs/batch5DL/allennlp,9fcc79566cc148cce9f967a7962ac03bc300f011,"Learning Rate Finder (#1776)Adds a new command `find-lr` that allows one to search for learning rate range where loss drops rapidly. This addresses feature request https://github.com/allenai/allennlp/issues/537 . Refer the following [blog post](https://medium.com/@surmenok/estimating-optimal-learning-rate-for-a-deep-neural-network-ce32f2556ce0) linked in that issue for overview of how the finder works.The major changes are making few of the fields in `Trainer` ""public"" (ie remove underscore from names). I have used matplotlib to plot learning rate vs loss graph.I haven't written unit tests. if the current code is ok. will do. I am a little unsure on what to test exactly.",TRUE
4,986,5,1,1,25413840,https://github.com/allenai/allennlp.git,17.10.2018 09:51:33,/data/stairs/batch5DL/allennlp,9fcc79566cc148cce9f967a7962ac03bc300f011,"Learning Rate Finder (#1776)Adds a new command `find-lr` that allows one to search for learning rate range where loss drops rapidly. This addresses feature request https://github.com/allenai/allennlp/issues/537 . Refer the following [blog post](https://medium.com/@surmenok/estimating-optimal-learning-rate-for-a-deep-neural-network-ce32f2556ce0) linked in that issue for overview of how the finder works.The major changes are making few of the fields in `Trainer` ""public"" (ie remove underscore from names). I have used matplotlib to plot learning rate vs loss graph.I haven't written unit tests. if the current code is ok. will do. I am a little unsure on what to test exactly.",TRUE
4,986,5,1,1,25413838,https://github.com/allenai/allennlp.git,17.10.2018 09:51:33,/data/stairs/batch5DL/allennlp,9fcc79566cc148cce9f967a7962ac03bc300f011,"Learning Rate Finder (#1776)Adds a new command `find-lr` that allows one to search for learning rate range where loss drops rapidly. This addresses feature request https://github.com/allenai/allennlp/issues/537 . Refer the following [blog post](https://medium.com/@surmenok/estimating-optimal-learning-rate-for-a-deep-neural-network-ce32f2556ce0) linked in that issue for overview of how the finder works.The major changes are making few of the fields in `Trainer` ""public"" (ie remove underscore from names). I have used matplotlib to plot learning rate vs loss graph.I haven't written unit tests. if the current code is ok. will do. I am a little unsure on what to test exactly.",TRUE
4,986,5,1,1,25413842,https://github.com/allenai/allennlp.git,17.10.2018 09:51:33,/data/stairs/batch5DL/allennlp,9fcc79566cc148cce9f967a7962ac03bc300f011,"Learning Rate Finder (#1776)Adds a new command `find-lr` that allows one to search for learning rate range where loss drops rapidly. This addresses feature request https://github.com/allenai/allennlp/issues/537 . Refer the following [blog post](https://medium.com/@surmenok/estimating-optimal-learning-rate-for-a-deep-neural-network-ce32f2556ce0) linked in that issue for overview of how the finder works.The major changes are making few of the fields in `Trainer` ""public"" (ie remove underscore from names). I have used matplotlib to plot learning rate vs loss graph.I haven't written unit tests. if the current code is ok. will do. I am a little unsure on what to test exactly.",TRUE
4,1256,3,1,1,27350844,https://github.com/tensorflow/tensor2tensor.git,23.05.2018 16:56:15,/data/stairs/batch6DL/tensor2tensor,6a7ef7f79f56fdcb1b16ae76d7e61cb09033dc4f,Add pylintrc and lint fixesPiperOrigin-RevId: 197813640,TRUE
4,1256,3,1,1,27350845,https://github.com/tensorflow/tensor2tensor.git,23.05.2018 16:56:15,/data/stairs/batch6DL/tensor2tensor,6a7ef7f79f56fdcb1b16ae76d7e61cb09033dc4f,Add pylintrc and lint fixesPiperOrigin-RevId: 197813640,TRUE
4,1256,3,1,1,27350841,https://github.com/tensorflow/tensor2tensor.git,23.05.2018 16:56:15,/data/stairs/batch6DL/tensor2tensor,6a7ef7f79f56fdcb1b16ae76d7e61cb09033dc4f,Add pylintrc and lint fixesPiperOrigin-RevId: 197813640,TRUE
4,124,4,1,2,1149972,https://github.com/tensorflow/adanet.git,30.01.2019 02:36:43,/data/stairs/batch2DL/adanet,4df07028ce28a1ec9ee693e74d04d019566c5cb5,Automated g4 rollback of changelist 230008598PiperOrigin-RevId: 231228759,FALSE
4,124,4,1,2,1149960,https://github.com/tensorflow/adanet.git,18.01.2019 19:16:37,/data/stairs/batch2DL/adanet,6f4e652f048c1d29ab44debf2bb5d1008aaeefdb,Upgrade summaries to v2 and configure host_call for TPUEstimator.This allows TPUEstimator to record scalar. image. histogram. and audio summaries during training.When running on TPU. summary ops get created lazily during the a host call on CPU.TODO: Add support for other summary ops e.g `text`.PiperOrigin-RevId: 230008598,FALSE
4,124,4,1,2,1149975,https://github.com/tensorflow/adanet.git,18.01.2019 19:16:37,/data/stairs/batch2DL/adanet,6f4e652f048c1d29ab44debf2bb5d1008aaeefdb,Upgrade summaries to v2 and configure host_call for TPUEstimator.This allows TPUEstimator to record scalar. image. histogram. and audio summaries during training.When running on TPU. summary ops get created lazily during the a host call on CPU.TODO: Add support for other summary ops e.g `text`.PiperOrigin-RevId: 230008598,FALSE
4,124,4,1,2,1149991,https://github.com/tensorflow/adanet.git,30.01.2019 02:36:43,/data/stairs/batch2DL/adanet,4df07028ce28a1ec9ee693e74d04d019566c5cb5,Automated g4 rollback of changelist 230008598PiperOrigin-RevId: 231228759,FALSE
4,324,5,2,3,3855678,https://github.com/dmlc/gluon-nlp.git,19.01.2020 11:32:51,/data/stairs/batch3DL/gluon-nlp,65a767116a0f309970138f9fb662eb64ab14898b,[Script] Minor enhancement for bert pre-training script  (#1121)* optimizer* change interval check* fix step size* add optimizer test,TRUE
4,324,5,2,3,3855673,https://github.com/streamlit/streamlit.git,28.10.2018 21:44:58,/data/stairs/batch6DL/streamlit,d4c182e0b18daa83a03ffc2b67c71b226414281d,Shortened the timeout to get S3 credentials.,FALSE
4,324,5,2,3,3855674,https://github.com/dmlc/gluon-nlp.git,05.06.2019 12:45:25,/data/stairs/batch3DL/gluon-nlp,4f89ca033537fe83d912d858b3e337e40a8c799d,[Enhancement] BERT pre-training data generation from sentencepiece vocab (#743)* enable fp16 for ln. enable gelu* manage processes* manual killl* support sentencepiece* dont register signal handler* add unigram sampling* support comma for npz format* fix file race condition* switch to thread prefetcher* fix pool.apply* revert gelu support* update documentation* code cleanup* avoid file download conflcit* update doc* fix bug* bug fix* more multi-processing* fix lint* update doc and fix lint* fix test argument* remove -test_bert_sentencepiece_sentences_transform()* bug fix* fix lint* fix doc build,TRUE
4,324,5,2,3,3855676,https://github.com/dmlc/gluon-nlp.git,19.01.2020 11:32:51,/data/stairs/batch3DL/gluon-nlp,65a767116a0f309970138f9fb662eb64ab14898b,[Script] Minor enhancement for bert pre-training script  (#1121)* optimizer* change interval check* fix step size* add optimizer test,TRUE
4,324,5,2,3,3855680,https://github.com/dmlc/gluon-nlp.git,05.06.2019 12:45:25,/data/stairs/batch3DL/gluon-nlp,4f89ca033537fe83d912d858b3e337e40a8c799d,[Enhancement] BERT pre-training data generation from sentencepiece vocab (#743)* enable fp16 for ln. enable gelu* manage processes* manual killl* support sentencepiece* dont register signal handler* add unigram sampling* support comma for npz format* fix file race condition* switch to thread prefetcher* fix pool.apply* revert gelu support* update documentation* code cleanup* avoid file download conflcit* update doc* fix bug* bug fix* more multi-processing* fix lint* update doc and fix lint* fix test argument* remove -test_bert_sentencepiece_sentences_transform()* bug fix* fix lint* fix doc build,TRUE
4,291,5,1,1,3676533,https://github.com/deepmind/sonnet.git,05.07.2019 13:51:48,/data/stairs/batch3DL/sonnet,ccba0f907b612e91fb085524ac5ef216bfd0b4b6,Camel to snake replicatorOrSkip.PiperOrigin-RevId: 256700843Change-Id: I7648c0cf0192eaae07b9d4955fc121de727ff9f5,FALSE
4,291,5,1,1,3676525,https://github.com/deepmind/sonnet.git,05.07.2019 13:51:48,/data/stairs/batch3DL/sonnet,ccba0f907b612e91fb085524ac5ef216bfd0b4b6,Camel to snake replicatorOrSkip.PiperOrigin-RevId: 256700843Change-Id: I7648c0cf0192eaae07b9d4955fc121de727ff9f5,FALSE
